HGNC ID	Approved symbol	Status	Previous symbols	Alias symbols
HGNC:4428	GOLGA5	Approved		ret-II, golgin-84, rfg5, GOLIM5
HGNC:43925	GOLGA5P1	Approved		
HGNC:13567	GOLGA6A	Approved	GOLGA6	GLP
HGNC:32205	GOLGA6B	Approved		
HGNC:32206	GOLGA6C	Approved		
HGNC:32204	GOLGA6D	Approved		
HGNC:55708	GOLGA6EP	Approved		
HGNC:49206	GOLGA6FP	Approved		
HGNC:55709	GOLGA6GP	Approved		
HGNC:37444	GOLGA6L1	Approved		
HGNC:26695	GOLGA6L2	Approved		CT105, FLJ36144
HGNC:37441	GOLGA6L3P	Approved	GOLGA6L3	
HGNC:27256	GOLGA6L4	Approved		
HGNC:30472	GOLGA6L5P	Approved	GOLGA6L5	FLJ35171, FLJ40113, GOLGA6L8
HGNC:37225	GOLGA6L6	Approved		FLJ36131
HGNC:37442	GOLGA6L7	Approved	GOLGA6L7P	
HGNC:37229	GOLGA6L9	Approved	GOLGA6L20	
HGNC:56873	GOLGA6L9-AS1	Approved		
HGNC:37228	GOLGA6L10	Approved	GOLGA6L18	
HGNC:23958	GOLGA6L11P	Approved	GOLGA6L15P	
HGNC:23959	GOLGA6L12P	Approved		
HGNC:23960	GOLGA6L13P	Approved		
HGNC:23961	GOLGA6L14P	Approved		
HGNC:38114	GOLGA6L15P	Symbol Withdrawn		
HGNC:38117	GOLGA6L16P	Approved		
HGNC:49414	GOLGA6L17P	Approved	GOLGA6L21P	
HGNC:49415	GOLGA6L18	Symbol Withdrawn		
HGNC:49416	GOLGA6L19	Approved		
HGNC:49391	GOLGA6L20	Symbol Withdrawn		
HGNC:49417	GOLGA6L21P	Symbol Withdrawn		
HGNC:50289	GOLGA6L22	Approved		
HGNC:55697	GOLGA6L23P	Approved		
HGNC:55710	GOLGA6L24	Approved	GOLGA6L24P	
HGNC:55711	GOLGA6L25	Approved	GOLGA6L25P	
HGNC:56306	GOLGA6L26	Approved		
HGNC:24876	GOLGA7	Approved		GCP16, HSPC041, GOLGA3AP1, GOLGA7A
HGNC:31668	GOLGA7B	Approved	C10orf133, C10orf132	bA459F3.4, bA451M19.3
HGNC:45232	GOLGA7B-DT	Approved	LINC00866	
HGNC:31972	GOLGA8A	Approved		GM88, GOLGIN-67, FAP286, CFAP286
HGNC:31973	GOLGA8B	Approved		
HGNC:32375	GOLGA8CP	Approved	GOLGA8C	
HGNC:32376	GOLGA8DP	Approved	GOLGA8D	
HGNC:32377	GOLGA8EP	Approved	GOLGA8E	
HGNC:32378	GOLGA8F	Approved		DKFZp434P162
HGNC:25328	GOLGA8G	Approved		DKFZp434K052
HGNC:37443	GOLGA8H	Approved		GOLGA6L11
HGNC:26660	GOLGA8IP	Approved	GOLGA9P, GOLGA8I	FLJ35785
HGNC:38650	GOLGA8J	Approved		
HGNC:38652	GOLGA8K	Approved		
HGNC:44404	GOLGA8M	Approved		
HGNC:44405	GOLGA8N	Approved		
HGNC:44406	GOLGA8O	Approved		
HGNC:44408	GOLGA8Q	Approved		
HGNC:44407	GOLGA8R	Approved		
HGNC:44409	GOLGA8S	Approved		
HGNC:44410	GOLGA8T	Approved		
HGNC:44411	GOLGA8UP	Approved		
HGNC:49920	GOLGA8VP	Approved		
HGNC:4429	GOLGB1	Approved		GCP, GCP372, giantin, GOLIM1
HGNC:15448	GOLIM4	Approved	GOLPH4	GPP130, GIMPC, P138
HGNC:15451	GOLM1	Approved	GOLPH2, C9orf155	GP73, FLJ23608, bA379P1.3
HGNC:24892	GOLM2	Approved	CASC4	H63, DKFZp459F1927
HGNC:39251	GOLM2P1	Approved	CASC4P1	
HGNC:15452	GOLPH3	Approved		GPP34, GOPP1, MIDAS, Vps74
HGNC:55231	GOLPH3-DT	Approved		
HGNC:24882	GOLPH3L	Approved		GPP34R
HGNC:24766	GOLT1A	Approved		FLJ42654, CGI-141, YMR292W, GOT1, MGC62027
HGNC:20175	GOLT1B	Approved		CGI-141, YMR292W, GOT1
HGNC:25973	GON4L	Approved	GON4	FLJ20203, GON-4, YARP
HGNC:20356	GON7	Approved	C14orf142	
HGNC:17643	GOPC	Approved		dJ94G16.2, PIST, FIG, GOPC1, CAL
HGNC:25676	GORAB	Approved	SCYL1BP1	FLJ11752, NTKL-BP1, GO
HGNC:54051	GORAB-AS1	Approved		
HGNC:16769	GORASP1	Approved	GOLPH5	GRASP65, P65, FLJ23443
HGNC:17500	GORASP2	Approved		GRASP55, GRS2, GOLPH6
HGNC:4430	GOSR1	Approved		GOS28, P28, GS28, GOS-28, GOLIM2
HGNC:4431	GOSR2	Approved		GS27, Bos1
HGNC:55346	GOSR2-DT	Approved	LINC01974	
HGNC:4432	GOT1	Approved		AST1, SGOT, AST
HGNC:55848	GOT1-DT	Approved		
HGNC:28487	GOT1L1	Approved		MGC33309
HGNC:4433	GOT2	Approved		mitAAT, KATIV, KAT4, KYAT4, mAspAT
HGNC:4434	GOT2P1	Approved	GOT2L1	
HGNC:4435	GOT2P2	Approved	GOT2L2	
HGNC:4436	GOT2P3	Approved	GOT2L3, GOT2L3P	
HGNC:22936	GOT2P4	Approved		GOT2L4
HGNC:38439	GOT2P5	Approved		GOT2Y
HGNC:54891	GOT2P6	Approved		
HGNC:54892	GOT2P7	Approved		
HGNC:4437	GOV	Symbol Withdrawn		D2-2
HGNC:4438	GOX1	Symbol Withdrawn		
HGNC:4439	GP1BA	Approved	GP1B	CD42b, GPIbalpha
HGNC:4440	GP1BB	Approved		CD42c, GPIbbeta
HGNC:4441	GP2	Approved		ZAP75
HGNC:4442	GP2B	Symbol Withdrawn		
HGNC:4443	GP5	Approved		CD42d
HGNC:14388	GP6	Approved		GPVI
HGNC:55305	GP6-AS1	Approved		
HGNC:4444	GP9	Approved		CD42a, GPIX
HGNC:4445	GPA33	Approved		A33
HGNC:58358	GPA33-AS1	Approved		
HGNC:4446	GPAA1	Approved		GAA1, hGAA1
HGNC:4447	GPAA1P1	Approved		
HGNC:51484	GPAA1P2	Approved		
HGNC:20298	GPALPP1	Approved	KIAA1704	bA245H20.2, AD029, LSR7
HGNC:24865	GPAM	Approved		KIAA1560, MGC26846, GPAT1
HGNC:13920	GPANK1	Approved	BAT4	G5, D6S54E, GPATCH10, ANKRD59
HGNC:27168	GPAT2	Approved		CT123
HGNC:52330	GPAT2P1	Approved		
HGNC:52331	GPAT2P2	Approved		
HGNC:28157	GPAT3	Approved	AGPAT9	MGC11324, LPAAT-theta, MAG1, HMFN0839, AGPAT10
HGNC:20880	GPAT4	Approved	AGPAT6	DKFZp586M1819, LPAAT-zeta, TSARG7
HGNC:55539	GPAT4-AS1	Approved		GIAT4RA
HGNC:24658	GPATCH1	Approved	GPATC1	ECGP, FLJ10206, FLJ38686
HGNC:25499	GPATCH2	Approved	GPATC2	FLJ10252, CT110, PPP1R30, Pfa1
HGNC:20210	GPATCH2L	Approved	C14orf118	FLJ20689, FLJ10033
HGNC:25720	GPATCH3	Approved	GPATC3	FLJ12455
HGNC:25982	GPATCH4	Approved	GPATC4	FLJ20249, DKFZP434F1735
HGNC:29066	GPATCH8	Approved	KIAA0553, GPATC8	
HGNC:26768	GPATCH11	Approved	CCDC75	FLJ38348, CENPY, CENP-Y
HGNC:42659	GPATCH11P1	Approved	CCDC75P1	
HGNC:4448	GPB	Entry Withdrawn		
HGNC:19680	GPBAR1	Approved		BG37, GPCR, TGR5, M-BAR, GPCR19, GPR131, MGC40597
HGNC:29520	GPBP1	Approved		DKFZp761C169
HGNC:28843	GPBP1L1	Approved		SP192
HGNC:4449	GPC1	Approved		glypican
HGNC:56102	GPC1-AS1	Approved		
HGNC:4450	GPC2	Approved		cerebroglycan, FLJ38962, DKFZp547M109
HGNC:4451	GPC3	Approved	SDYS	OCI-5, SGBS, SGBS1, SGB, DGSX
HGNC:52897	GPC3-AS1	Approved		
HGNC:4452	GPC4	Approved		K-glypican
HGNC:4453	GPC5	Approved		
HGNC:39886	GPC5-AS1	Approved		
HGNC:39887	GPC5-AS2	Approved		
HGNC:41340	GPC5-IT1	Approved		
HGNC:4454	GPC6	Approved		
HGNC:39909	GPC6-AS1	Approved		
HGNC:39910	GPC6-AS2	Approved		
HGNC:26957	GPCPD1	Approved		KIAA1434, GDE5, GDPD6
HGNC:33851	GPCPD1P1	Approved		
HGNC:4455	GPD1	Approved		
HGNC:28956	GPD1L	Approved		KIAA0089
HGNC:4456	GPD2	Approved		
HGNC:4457	GPDS1	Entry Withdrawn		
HGNC:4485	GPER1	Approved	CMKRL2, GPR30, GPER	FEG-1, GPCR-Br, LERGU, LERGU2, DRY12, LyGPR, CEPR
HGNC:18054	GPHA2	Approved		GPA2, ZSIG51, A2, MGC126572
HGNC:18055	GPHB5	Approved		ZLUT1, GPB5
HGNC:15465	GPHN	Approved		KIAA1385, GEPH, GPH
HGNC:4458	GPI	Approved		AMF, NLK
HGNC:24945	GPIHBP1	Approved		LOC338328, GPI-HBP1
HGNC:30677	GPKOW	Approved		T54, GPATC5, GPATCH5, Spp2, Mos2
HGNC:4459	GPLD1	Approved		
HGNC:4460	GPM6A	Approved	GPM6	
HGNC:55577	GPM6A-DT	Approved		
HGNC:4461	GPM6B	Approved		M6B, MGC17150, MGC54284
HGNC:38782	GPM6BP1	Approved		
HGNC:38781	GPM6BP2	Approved		
HGNC:38783	GPM6BP3	Approved		
HGNC:17030	GPN1	Approved	XAB1	NTPBP, MBDIN, ATPBD1A, RPAP4
HGNC:25513	GPN2	Approved	ATPBD1B	FLJ10349
HGNC:58220	GPN2-AS1	Approved		
HGNC:30186	GPN3	Approved	ATPBD1C	MGC14560
HGNC:44914	GPN3P1	Approved		
HGNC:4462	GPNMB	Approved		NMB, HGFIN
HGNC:4484	GPR3	Approved		ACCA
HGNC:4497	GPR4	Approved		
HGNC:4505	GPR5	Symbol Withdrawn		
HGNC:4515	GPR6	Approved		
HGNC:4465	GPR11	Symbol Withdrawn		
HGNC:4466	GPR12	Approved		GPCR21, PPP1R84
HGNC:4467	GPR13	Symbol Withdrawn		
HGNC:4469	GPR15	Approved		
HGNC:31428	GPR15LG	Approved	C10orf99	UNQ1833, RLLV1833, FLJ21763, CSBF, AP-57, GPR15L
HGNC:4470	GPR16	Symbol Withdrawn		
HGNC:4471	GPR17	Approved		
HGNC:4472	GPR18	Approved		DRV2
HGNC:4473	GPR19	Approved		
HGNC:4475	GPR20	Approved		
HGNC:4476	GPR21	Approved		
HGNC:4477	GPR22	Approved		
HGNC:4480	GPR25	Approved		
HGNC:4481	GPR26	Approved		
HGNC:4482	GPR27	Approved		SREB1
HGNC:4483	GPR28	Symbol Withdrawn		
HGNC:4486	GPR31	Approved		HETER1, 12-HETER
HGNC:4487	GPR32	Approved		RVDR1, DRV1
HGNC:4488	GPR32P1	Approved	GPR32P	
HGNC:4489	GPR33	Approved		
HGNC:4490	GPR34	Approved		LPS1
HGNC:4491	GPR34P	Entry Withdrawn		
HGNC:4492	GPR35	Approved		
HGNC:4493	GPR36	Approved		
HGNC:4494	GPR37	Approved		EDNRBL, hET(B)R-LP, PAELR
HGNC:14923	GPR37L1	Approved		ETBR-LP-2
HGNC:4496	GPR39	Approved		ZnR
HGNC:4500	GPR42	Approved	GPR42P	GPR41L, FFAR3L
HGNC:4503	GPR45	Approved		PSP24, PSP24A
HGNC:4506	GPR50	Approved		H9, Mel1c
HGNC:40259	GPR50-AS1	Approved		
HGNC:4508	GPR52	Approved		
HGNC:4509	GPR53P	Approved		PsiGPR53, dJ271M21.8
HGNC:4511	GPR55	Approved		
HGNC:40260	GPR55-AS1	Approved		
HGNC:13300	GPR61	Approved		BALGR
HGNC:13301	GPR62	Approved		
HGNC:13302	GPR63	Approved		PSP24(beta), PSP24B
HGNC:4517	GPR65	Approved		hTDAG8, TDAG8
HGNC:13837	GPR67	Symbol Withdrawn		
HGNC:4519	GPR68	Approved		OGR1
HGNC:4520	GPR69A	Symbol Withdrawn		
HGNC:4521	GPR69B	Symbol Withdrawn		
HGNC:13304	GPR70	Symbol Withdrawn		TR1
HGNC:13305	GPR71	Symbol Withdrawn		TR2
HGNC:4534	GPR72	Symbol Withdrawn		
HGNC:4526	GPR75	Approved		WI-31133
HGNC:40043	GPR75-ASB3	Approved		
HGNC:4528	GPR78	Approved		
HGNC:4529	GPR79	Approved		GPR79P
HGNC:4533	GPR82	Approved		
HGNC:4523	GPR83	Approved	GPR72	
HGNC:4535	GPR84	Approved		EX33
HGNC:56187	GPR84-AS1	Approved	LINC01154	
HGNC:4536	GPR85	Approved		SREB2
HGNC:4538	GPR87	Approved	GPR95	
HGNC:4539	GPR88	Approved		
HGNC:31984	GPR89A	Approved		UNQ192
HGNC:13840	GPR89B	Approved	GPR89, GPR89C, LINC02804	SH120
HGNC:31985	GPR89C	Symbol Withdrawn		
HGNC:13951	GPR89P	Approved		C11H1.2-Lp
HGNC:4541	GPR90	Entry Withdrawn		
HGNC:13660	GPR93	Symbol Withdrawn		
HGNC:13661	GPR94	Symbol Withdrawn		FKSG77
HGNC:13662	GPR95	Symbol Withdrawn		
HGNC:14591	GPR99	Symbol Withdrawn		
HGNC:14963	GPR101	Approved		
HGNC:15670	GPR104	Symbol Withdrawn		
HGNC:17830	GPR107	Approved		KIAA1624, RP11-88G17, FLJ20998, LUSTR1
HGNC:17829	GPR108	Approved		LUSTR2
HGNC:19060	GPR119	Approved		hGPCR2, GPCR2
HGNC:19345	GPR129	Symbol Withdrawn		
HGNC:19346	GPR130	Entry Withdrawn		
HGNC:17482	GPR132	Approved		G2A
HGNC:19976	GPR134	Symbol Withdrawn		
HGNC:19991	GPR135	Approved		HUMNPIIY20, PAFR
HGNC:24300	GPR137	Approved		C11orf4, GPR137A, TM7SF1L1
HGNC:11862	GPR137B	Approved	TM7SF1	
HGNC:25445	GPR137C	Approved		DKFZp762F0713, TM7SF1L2
HGNC:19995	GPR139	Approved		PGR3
HGNC:19996	GPR140	Symbol Withdrawn		
HGNC:19997	GPR141	Approved		PGR13
HGNC:53813	GPR141BP	Approved		
HGNC:20088	GPR142	Approved		PGR2
HGNC:20145	GPR143	Approved	OA1	
HGNC:18499	GPR143YP	Approved	OA1P, GPR143P	GPR143Y
HGNC:21718	GPR146	Approved		PGR8
HGNC:23623	GPR148	Approved		PGR6
HGNC:23627	GPR149	Approved		PGR10, IEDA, R35
HGNC:23628	GPR150	Approved		PGR11
HGNC:23624	GPR151	Approved		PGR7, GALR4
HGNC:23622	GPR152	Approved		PGR5
HGNC:23618	GPR153	Approved		PGR1
HGNC:22951	GPR155	Approved		DEP.7, PGR22, DEPDC3, LYCHOS, FLJ31819
HGNC:55827	GPR155-DT	Approved		
HGNC:20844	GPR156	Approved		PGR28, GABABL
HGNC:23687	GPR157	Approved		FLJ12132
HGNC:23689	GPR158	Approved		KIAA1136
HGNC:44163	GPR158-AS1	Approved		
HGNC:23693	GPR160	Approved		GPCR150, GPCR1
HGNC:54682	GPR160P1	Approved		
HGNC:54683	GPR160P2	Approved		
HGNC:23694	GPR161	Approved		RE2
HGNC:16693	GPR162	Approved		A-2, GRCA
HGNC:21462	GPR165P	Approved		PGR15, 6530406P05Rik
HGNC:23626	GPR166P	Approved		PGR9
HGNC:30057	GPR171	Approved		H963
HGNC:18186	GPR173	Approved		SREB3
HGNC:30245	GPR174	Approved		FKSG79, LPS3
HGNC:32370	GPR176	Approved		Gm1012
HGNC:54389	GPR176-DT	Approved		
HGNC:31371	GPR179	Approved	GPR158L1	CSNB1E
HGNC:28899	GPR180	Approved		ITR
HGNC:3128	GPR183	Approved	EBI2	
HGNC:55170	GPR199P	Approved		
HGNC:53957	GPRACR	Approved		LncGPR107
HGNC:24834	GPRASP1	Approved		GASP, GASP1
HGNC:25169	GPRASP2	Approved		GASP2, FLJ37327
HGNC:29353	GPRASP3	Approved	BHLHB9	p60TRP, KIAA1701, GASP3
HGNC:51373	GPRASP3P1	Approved	BHLHB9P1	
HGNC:9836	GPRC5A	Approved	RAI3	RAIG1, TIG1, PEIG-1
HGNC:13308	GPRC5B	Approved		RAIG-2
HGNC:13309	GPRC5C	Approved		RAIG-3
HGNC:13310	GPRC5D	Approved		
HGNC:53599	GPRC5D-AS1	Approved		RP11-392P7.6
HGNC:18510	GPRC6A	Approved		bA86F4.3
HGNC:24835	GPRIN1	Approved		GRIN1, KIAA1893
HGNC:23730	GPRIN2	Approved	KIAA0514	MGC15171
HGNC:27733	GPRIN3	Approved		GRIN3, FLJ42625
HGNC:4546	GPRK6L	Symbol Withdrawn		
HGNC:4548	GPRK7	Symbol Withdrawn		
HGNC:4549	GPS1	Approved		COPS1, CSN1
HGNC:4550	GPS2	Approved		
HGNC:49622	GPS2P1	Approved		
HGNC:49623	GPS2P2	Approved		
HGNC:17858	GPSM1	Approved		AGS3, DKFZP727I051
HGNC:29501	GPSM2	Approved	DFNB82	LGN, Pins
HGNC:13945	GPSM3	Approved	C6orf9	NG1, G18, G18.1a, G18.1b, G18.2, AGS4
HGNC:4552	GPT	Approved		ALT1, ALT, GPT1, SGPT
HGNC:18062	GPT2	Approved		ALT2
HGNC:4553	GPX1	Approved		
HGNC:4560	GPX1P1	Approved	GPXL2, GPXP1	
HGNC:4561	GPX1P2	Approved	GPXL1, GPXP2	GPXL2, GPXP2P
HGNC:4554	GPX2	Approved		GSHPX-GI
HGNC:4555	GPX3	Approved		
HGNC:4556	GPX4	Approved		PHGPx, MCSP
HGNC:4557	GPX5	Approved		
HGNC:4558	GPX6	Approved	GPXP3	
HGNC:4559	GPX7	Approved		FLJ14777, GPX6, NPGPx
HGNC:33100	GPX8	Approved		UNQ847, EPLA847
HGNC:13952	GPXP3	Symbol Withdrawn		GPX5p, dJ1186N24.1
HGNC:29305	GRAMD1A	Approved	KIAA1533	FLJ90346
HGNC:55275	GRAMD1A-AS1	Approved		
HGNC:29214	GRAMD1B	Approved	LINC01059	KIAA1201
HGNC:25252	GRAMD1C	Approved		DKFZp434C0328
HGNC:27287	GRAMD2A	Approved	GRAMD2	
HGNC:24911	GRAMD2B	Approved	GRAMD3	NS3TP2, FLJ21313
HGNC:29113	GRAMD4	Approved		KIAA0767, DIP
HGNC:39653	GRAMD4P1	Approved		
HGNC:39654	GRAMD4P2	Approved		
HGNC:49138	GRAMD4P3	Approved		
HGNC:49139	GRAMD4P4	Approved		
HGNC:49140	GRAMD4P5	Approved		
HGNC:49141	GRAMD4P6	Approved		
HGNC:49142	GRAMD4P7	Approved		
HGNC:49143	GRAMD4P8	Approved		
HGNC:4562	GRAP	Approved		
HGNC:4563	GRAP2	Approved		Grf40, GrbX, GRBLG, GADS, Mona
HGNC:37240	GRAPL	Approved	GRAPLDR	
HGNC:26214	GRAPL-AS1	Approved		
HGNC:55226	GRAPLDR	Symbol Withdrawn		
HGNC:30963	GRASLND	Approved	RNF144A-AS1	
HGNC:4566	GRB2	Approved		NCKAP2
HGNC:4567	GRB7	Approved		
HGNC:4564	GRB10	Approved		
HGNC:4565	GRB14	Approved		
HGNC:24885	GREB1	Approved		KIAA0575
HGNC:31042	GREB1L	Approved	KIAA1772	FLJ13687, C18orf6
HGNC:58310	GREB1L-AS1	Approved		
HGNC:55323	GREB1L-DT	Approved		
HGNC:2001	GREM1	Approved	CKTSF1B1, CRAC1	DRM, gremlin, DAND2, HMPS
HGNC:55411	GREM1-AS1	Approved		
HGNC:17655	GREM2	Approved		Prdc, FLJ21195, CKTSF1B2, DAND3
HGNC:27549	GREP1	Approved	LINC00514	G029442
HGNC:4569	GRH	Symbol Withdrawn		
HGNC:17923	GRHL1	Approved	TFCP2L2	LBP-32, MGR
HGNC:2799	GRHL2	Approved	DFNA28, TFCP2L3	FLJ13782, BOM
HGNC:55466	GRHL2-DT	Approved		BX357664
HGNC:25839	GRHL3	Approved	TFCP2L4	SOM
HGNC:41119	GRHL3-AS1	Approved		
HGNC:4570	GRHPR	Approved	GLXR, GLYD	PH2
HGNC:4571	GRIA1	Approved	GLUR1	GluA1, GLURA
HGNC:4572	GRIA2	Approved	GLUR2	GluA2, GLURB, GluR-K2, GluR-B, GluR-2
HGNC:4573	GRIA3	Approved	GLUR3	GluA3, GLURC, MRX94, GluR-3, GluR-C, GluR-K3, iGluR3
HGNC:4574	GRIA4	Approved	GLUR4	GluA4, GLURD, GluR-4, GluR-D, GLUR4C
HGNC:4575	GRID1	Approved		GluD1, KIAA1220
HGNC:44131	GRID1-AS1	Approved		
HGNC:58334	GRID1-AS2	Approved		
HGNC:4576	GRID2	Approved		GluD2, GluR-delta-2
HGNC:18464	GRID2IP	Approved		
HGNC:4577	GRIFIN	Approved		
HGNC:4578	GRIK	Symbol Withdrawn		
HGNC:4579	GRIK1	Approved	GLUR5	GluK1
HGNC:16458	GRIK1-AS1	Approved	C21orf9, NCRNA00110, GRIK1AS, GRIK1-AS	
HGNC:1282	GRIK1-AS2	Approved	C21orf41, NCRNA00258	
HGNC:58345	GRIK1-AS3	Approved		
HGNC:4580	GRIK2	Approved	GLUR6	GluK2, MRT6, GluR-6, EAA4, GLUK6
HGNC:4581	GRIK3	Approved		GluK3, GLUR7
HGNC:4582	GRIK4	Approved	GRIK	GluK4, KA1
HGNC:4583	GRIK5	Approved	GRIK2	GluK5, KA2
HGNC:4584	GRIN1	Approved	NMDAR1	GluN1, NR1
HGNC:4585	GRIN2A	Approved	NMDAR2A	GluN2A, NR2A
HGNC:4586	GRIN2B	Approved	NMDAR2B	GluN2B, NR2B
HGNC:4587	GRIN2C	Approved	NMDAR2C	GluN2C, NR2C
HGNC:4588	GRIN2D	Approved	NMDAR2D	GluN2D, EB11, NR2D
HGNC:16767	GRIN3A	Approved		GluN3A
HGNC:16768	GRIN3B	Approved		GluN3B
HGNC:4589	GRINA	Approved	NMDARA1	HNRGW, TMBIM3, LFG1
HGNC:18708	GRIP1	Approved		
HGNC:23841	GRIP2	Approved		KIAA1719
HGNC:18706	GRIPAP1	Approved		GRASP-1, GRASP1, KIAA1167, MPMGp800B12492Q3, DKFZp434P0630
HGNC:10013	GRK1	Approved	RHOK	GPRK1, RK
HGNC:289	GRK2	Approved	ADRBK1	BARK1
HGNC:290	GRK3	Approved	ADRBK2	BARK2
HGNC:55679	GRK3-AS1	Approved		
HGNC:4543	GRK4	Approved	GPRK2L	GPRK4
HGNC:58716	GRK4-AS1	Approved		
HGNC:4544	GRK5	Approved	GPRK5	
HGNC:58234	GRK5-AS1	Approved		
HGNC:49478	GRK5-IT1	Approved		
HGNC:4545	GRK6	Approved	GPRK6	
HGNC:4547	GRK6P1	Approved	GPRK6L, GPRK6P, GRK6PS	
HGNC:17031	GRK7	Approved	GPRK7	
HGNC:4590	GRL	Symbol Withdrawn		
HGNC:4593	GRM1	Approved		GPRC1A, mGlu1, MGLUR1, PPP1R85
HGNC:4594	GRM2	Approved		GPRC1B, mGlu2, MGLUR2
HGNC:4595	GRM3	Approved		GPRC1C, mGlu3, MGLUR3
HGNC:40264	GRM3-AS1	Approved		
HGNC:4596	GRM4	Approved		GPRC1D, mGlu4, MGLUR4
HGNC:4597	GRM5	Approved		MGLUR5, GPRC1E, mGlu5, PPP1R86
HGNC:40265	GRM5-AS1	Approved		
HGNC:55419	GRM5P1	Approved		
HGNC:4598	GRM6	Approved		GPRC1F, mGlu6, MGLUR6, CSNB1B
HGNC:4599	GRM7	Approved		GLUR7, GPRC1G, mGlu7, MGLUR7, PPP1R87
HGNC:40267	GRM7-AS1	Approved		
HGNC:40266	GRM7-AS2	Approved		
HGNC:42444	GRM7-AS3	Approved		
HGNC:4600	GRM8	Approved		GLUR8, GPRC1H, mGlu8, MGLUR8
HGNC:40268	GRM8-AS1	Approved		
HGNC:4601	GRN	Approved		PCDGF, PGRN, CLN11
HGNC:4605	GRP	Approved		
HGNC:4608	GRP78	Symbol Withdrawn		
HGNC:19696	GRPEL1	Approved		FLJ25609, GrpE, hMGE
HGNC:58584	GRPEL1P1	Approved		
HGNC:58585	GRPEL1P2	Approved		
HGNC:58586	GRPEL1P3	Approved		
HGNC:21060	GRPEL2	Approved		DKFZp451C205, Mt-GrpE#2, FLJ23713
HGNC:48999	GRPEL2-AS1	Approved		RP11-394O4.4
HGNC:41969	GRPEL2P1	Approved		
HGNC:41970	GRPEL2P2	Approved		
HGNC:41971	GRPEL2P3	Approved		
HGNC:4609	GRPR	Approved		BB2, BB2R, BRS2
HGNC:4610	GRSF1	Approved		
HGNC:20310	GRTP1	Approved		FLJ22474, TBC1D6
HGNC:39917	GRTP1-AS1	Approved		
HGNC:21270	GRWD1	Approved		WDR28, GRWD, RRB1
HGNC:31673	GRXCR1	Approved	DFNB25	PPP1R88
HGNC:33862	GRXCR2	Approved		DFNB101
HGNC:30229	G0S2	Approved		
HGNC:28042	GSAP	Approved	PION	LOC54103
HGNC:4611	GSAS	Symbol Withdrawn		
HGNC:4612	GSC	Approved		GSC1
HGNC:53074	GSC-DT	Approved		DIGIT
HGNC:4613	GSC2	Approved	GSCL	
HGNC:56879	GSCAR	Approved		
HGNC:13311	GSDMA	Approved	GSDM, GSDM1	FLJ39120
HGNC:23690	GSDMB	Approved	GSDML	PRO2521
HGNC:7151	GSDMC	Approved	MLZE	
HGNC:25697	GSDMD	Approved	GSDMDC1	FLJ12150, DF5L
HGNC:2810	GSDME	Approved	DFNA5	ICERE-1
HGNC:28979	GSE1	Approved	KIAA0182	
HGNC:58141	GSE1-AS1	Approved		
HGNC:48645	GSEC	Approved	ST3GAL4-AS1	DCPS-AS1, FLJ39051
HGNC:19716	GSG1	Approved		MGC3146
HGNC:28283	GSG1L	Approved		MGC18079, PRO19651, KTSR5831
HGNC:51826	GSG1L2	Approved		
HGNC:4614	GSK1	Entry Withdrawn		
HGNC:4615	GSK2	Entry Withdrawn		
HGNC:4616	GSK3A	Approved		
HGNC:4617	GSK3B	Approved		
HGNC:55635	GSK3B-DT	Approved		GPNCA
HGNC:20343	GSKIP	Approved	C14orf129	
HGNC:4618	GSL	Symbol Withdrawn		
HGNC:4619	GSM1	Entry Withdrawn		
HGNC:4620	GSN	Approved		DKFZp313L0718
HGNC:23372	GSN-AS1	Approved	C9orf31	MOST2
HGNC:4621	GSPT1	Approved		GST1, ETF3A, eRF3a
HGNC:4622	GSPT2	Approved		eRF3b, FLJ10441
HGNC:4623	GSR	Approved		GRase
HGNC:4624	GSS	Approved		
HGNC:4625	GST12	Symbol Withdrawn		
HGNC:4626	GSTA1	Approved		
HGNC:4627	GSTA2	Approved	GST2	
HGNC:4628	GSTA3	Approved		
HGNC:4629	GSTA4	Approved		
HGNC:19662	GSTA5	Approved		
HGNC:4630	GSTA6P	Approved	GSTAP1	
HGNC:4631	GSTA7P	Approved	GSTAP2	GSTAP6
HGNC:49903	GSTA8P	Approved		GSTAP7
HGNC:49902	GSTA9P	Approved		GSTAP4, GSTA4P
HGNC:49904	GSTA10P	Approved		GSTAP2
HGNC:49905	GSTA11P	Approved		GSTAP3
HGNC:49906	GSTA12P	Approved		GSTAP5
HGNC:25806	GSTCD	Approved		FLJ13273
HGNC:41117	GSTCD-AS1	Approved		
HGNC:16906	GSTK1	Approved		GST13
HGNC:4632	GSTM1	Approved	GST1	MU, H-B
HGNC:4634	GSTM2	Approved		GST4
HGNC:38009	GSTM2P1	Approved		
HGNC:4635	GSTM3	Approved		GST5, GSTM3TV2
HGNC:16606	GSTM3P1	Approved	GSTM3P	dJ984P4.2
HGNC:38006	GSTM3P2	Approved		
HGNC:4636	GSTM4	Approved		
HGNC:4637	GSTM5	Approved		
HGNC:4633	GSTM5P1	Approved	GST1L, GSTM1L	
HGNC:13312	GSTO1	Approved		GSTTLp28, P28
HGNC:23064	GSTO2	Approved		
HGNC:23065	GSTO3P	Approved	GSTO3P1	
HGNC:4638	GSTP1	Approved	FAEES3, GST3	GSTP
