mirna_id,gene_id,weight
hsa-let-7c,ENSG00000165898,1.0
hsa-let-7d,ENSG00000165898,1.0
hsa-let-7e,ENSG00000165898,1.0
hsa-let-7g,ENSG00000165898,1.0
hsa-let-7i,ENSG00000165898,1.0
hsa-let-7b,ENSG00000113263,1.0
hsa-let-7c,ENSG00000113263,1.0
hsa-let-7d,ENSG00000113263,1.0
hsa-let-7e,ENSG00000113263,1.0
hsa-let-7g,ENSG00000113263,1.0
hsa-let-7i,ENSG00000113263,1.0
hsa-let-7b,ENSG00000086544,1.0
hsa-let-7c,ENSG00000086544,1.0
hsa-let-7d,ENSG00000086544,1.0
hsa-let-7e,ENSG00000086544,1.0
hsa-let-7g,ENSG00000086544,1.0
hsa-let-7i,ENSG00000086544,1.0
hsa-let-7b,ENSG00000070495,1.0
hsa-let-7c,ENSG00000070495,1.0
hsa-let-7d,ENSG00000070495,1.0
hsa-let-7e,ENSG00000070495,1.0
hsa-let-7g,ENSG00000070495,1.0
hsa-let-7i,ENSG00000070495,1.0
hsa-let-7b,ENSG00000100221,1.0
hsa-let-7c,ENSG00000100221,1.0
hsa-let-7d,ENSG00000100221,1.0
hsa-let-7e,ENSG00000100221,1.0
hsa-let-7g,ENSG00000100221,1.0
hsa-let-7i,ENSG00000100221,1.0
hsa-let-7b,ENSG00000102781,1.0
hsa-let-7c,ENSG00000102781,1.0
hsa-let-7d,ENSG00000102781,1.0
hsa-let-7e,ENSG00000102781,1.0
hsa-let-7g,ENSG00000102781,1.0
hsa-let-7i,ENSG00000102781,1.0
hsa-let-7b,ENSG00000176407,1.0
hsa-let-7c,ENSG00000176407,1.0
hsa-let-7d,ENSG00000176407,1.0
hsa-let-7e,ENSG00000176407,1.0
hsa-let-7g,ENSG00000176407,1.0
hsa-let-7i,ENSG00000176407,1.0
hsa-let-7b,ENSG00000170049,1.0
hsa-let-7c,ENSG00000170049,1.0
hsa-let-7d,ENSG00000170049,1.0
hsa-let-7e,ENSG00000170049,1.0
hsa-let-7g,ENSG00000170049,1.0
hsa-let-7i,ENSG00000170049,1.0
hsa-let-7b,ENSG00000129159,1.0
hsa-let-7c,ENSG00000129159,1.0
hsa-let-7d,ENSG00000129159,1.0
hsa-let-7e,ENSG00000129159,1.0
hsa-let-7g,ENSG00000129159,1.0
hsa-let-7i,ENSG00000129159,1.0
hsa-let-7b,ENSG00000116396,1.0
hsa-let-7c,ENSG00000116396,1.0
hsa-let-7d,ENSG00000116396,1.0
hsa-let-7e,ENSG00000116396,1.0
hsa-let-7g,ENSG00000116396,1.0
hsa-let-7i,ENSG00000116396,1.0
hsa-let-7b,ENSG00000187486,1.0
hsa-let-7c,ENSG00000187486,1.0
hsa-let-7d,ENSG00000187486,1.0
hsa-let-7e,ENSG00000187486,1.0
hsa-let-7g,ENSG00000187486,1.0
hsa-let-7i,ENSG00000187486,1.0
hsa-let-7b,ENSG00000110906,1.0
hsa-let-7c,ENSG00000110906,1.0
hsa-let-7d,ENSG00000110906,1.0
hsa-let-7e,ENSG00000110906,1.0
hsa-let-7g,ENSG00000110906,1.0
hsa-let-7i,ENSG00000110906,1.0
hsa-let-7b,ENSG00000153885,1.0
hsa-let-7c,ENSG00000153885,1.0
hsa-let-7d,ENSG00000153885,1.0
hsa-let-7e,ENSG00000153885,1.0
hsa-let-7g,ENSG00000153885,1.0
hsa-let-7i,ENSG00000153885,1.0
hsa-let-7b,ENSG00000183775,1.0
hsa-let-7c,ENSG00000183775,1.0
hsa-let-7d,ENSG00000183775,1.0
hsa-let-7e,ENSG00000183775,1.0
hsa-let-7g,ENSG00000183775,1.0
hsa-let-7i,ENSG00000183775,1.0
hsa-let-7b,ENSG00000188997,1.0
hsa-let-7c,ENSG00000188997,1.0
hsa-let-7d,ENSG00000188997,1.0
hsa-let-7e,ENSG00000188997,1.0
hsa-let-7g,ENSG00000188997,1.0
hsa-let-7i,ENSG00000188997,1.0
hsa-let-7b,ENSG00000115548,1.0
hsa-let-7c,ENSG00000115548,1.0
hsa-let-7d,ENSG00000115548,1.0
hsa-let-7e,ENSG00000115548,1.0
hsa-let-7g,ENSG00000115548,1.0
hsa-let-7i,ENSG00000115548,1.0
hsa-let-7b,ENSG00000235750,1.0
hsa-let-7c,ENSG00000235750,1.0
hsa-let-7d,ENSG00000235750,1.0
hsa-let-7e,ENSG00000235750,1.0
hsa-let-7g,ENSG00000235750,1.0
hsa-let-7i,ENSG00000235750,1.0
hsa-let-7b,ENSG00000142687,1.0
hsa-let-7c,ENSG00000142687,1.0
hsa-let-7d,ENSG00000142687,1.0
hsa-let-7e,ENSG00000142687,1.0
hsa-let-7g,ENSG00000142687,1.0
hsa-let-7i,ENSG00000142687,1.0
hsa-let-7b,ENSG00000189367,1.0
hsa-let-7c,ENSG00000189367,1.0
hsa-let-7d,ENSG00000189367,1.0
hsa-let-7e,ENSG00000189367,1.0
hsa-let-7g,ENSG00000189367,1.0
hsa-let-7i,ENSG00000189367,1.0
hsa-let-7b,ENSG00000185261,1.0
hsa-let-7c,ENSG00000185261,1.0
hsa-let-7d,ENSG00000185261,1.0
hsa-let-7e,ENSG00000185261,1.0
hsa-let-7g,ENSG00000185261,1.0
hsa-let-7i,ENSG00000185261,1.0
hsa-let-7b,ENSG00000196123,1.0
hsa-let-7c,ENSG00000196123,1.0
hsa-let-7d,ENSG00000196123,1.0
hsa-let-7e,ENSG00000196123,1.0
hsa-let-7g,ENSG00000196123,1.0
hsa-let-7i,ENSG00000196123,1.0
hsa-let-7b,ENSG00000068796,1.0
hsa-let-7c,ENSG00000068796,1.0
hsa-let-7d,ENSG00000068796,1.0
hsa-let-7e,ENSG00000068796,1.0
hsa-let-7g,ENSG00000068796,1.0
hsa-let-7i,ENSG00000068796,1.0
hsa-let-7b,ENSG00000167702,1.0
hsa-let-7c,ENSG00000167702,1.0
hsa-let-7d,ENSG00000167702,1.0
hsa-let-7e,ENSG00000167702,1.0
hsa-let-7g,ENSG00000167702,1.0
hsa-let-7i,ENSG00000167702,1.0
hsa-let-7b,ENSG00000102349,1.0
hsa-let-7c,ENSG00000102349,1.0
hsa-let-7d,ENSG00000102349,1.0
hsa-let-7e,ENSG00000102349,1.0
hsa-let-7g,ENSG00000102349,1.0
hsa-let-7i,ENSG00000102349,1.0
hsa-let-7b,ENSG00000162873,1.0
hsa-let-7c,ENSG00000162873,1.0
hsa-let-7d,ENSG00000162873,1.0
hsa-let-7e,ENSG00000162873,1.0
hsa-let-7g,ENSG00000162873,1.0
hsa-let-7i,ENSG00000162873,1.0
hsa-let-7b,ENSG00000185909,1.0
hsa-let-7c,ENSG00000185909,1.0
hsa-let-7d,ENSG00000185909,1.0
hsa-let-7e,ENSG00000185909,1.0
hsa-let-7g,ENSG00000185909,1.0
hsa-let-7i,ENSG00000185909,1.0
hsa-let-7b,ENSG00000117153,1.0
hsa-let-7c,ENSG00000117153,1.0
hsa-let-7d,ENSG00000117153,1.0
hsa-let-7e,ENSG00000117153,1.0
hsa-let-7g,ENSG00000117153,1.0
hsa-let-7i,ENSG00000117153,1.0
hsa-let-7b,ENSG00000114030,1.0
hsa-let-7c,ENSG00000114030,1.0
hsa-let-7d,ENSG00000114030,1.0
hsa-let-7e,ENSG00000114030,1.0
hsa-let-7g,ENSG00000114030,1.0
hsa-let-7i,ENSG00000114030,1.0
hsa-let-7b,ENSG00000186432,1.0
hsa-let-7c,ENSG00000186432,1.0
hsa-let-7d,ENSG00000186432,1.0
hsa-let-7e,ENSG00000186432,1.0
hsa-let-7g,ENSG00000186432,1.0
hsa-let-7i,ENSG00000186432,1.0
hsa-let-7b,ENSG00000183762,1.0
hsa-let-7c,ENSG00000183762,1.0
hsa-let-7d,ENSG00000183762,1.0
hsa-let-7e,ENSG00000183762,1.0
hsa-let-7g,ENSG00000183762,1.0
hsa-let-7i,ENSG00000183762,1.0
hsa-let-7b,ENSG00000186081,1.0
hsa-let-7c,ENSG00000186081,1.0
hsa-let-7d,ENSG00000186081,1.0
hsa-let-7e,ENSG00000186081,1.0
hsa-let-7g,ENSG00000186081,1.0
hsa-let-7i,ENSG00000186081,1.0
hsa-let-7b,ENSG00000161850,1.0
hsa-let-7c,ENSG00000161850,1.0
hsa-let-7d,ENSG00000161850,1.0
hsa-let-7e,ENSG00000161850,1.0
hsa-let-7g,ENSG00000161850,1.0
hsa-let-7i,ENSG00000161850,1.0
hsa-let-7b,ENSG00000087299,1.0
hsa-let-7c,ENSG00000087299,1.0
hsa-let-7d,ENSG00000087299,1.0
hsa-let-7e,ENSG00000087299,1.0
hsa-let-7g,ENSG00000087299,1.0
hsa-let-7i,ENSG00000087299,1.0
hsa-let-7b,ENSG00000143815,1.0
hsa-let-7c,ENSG00000143815,1.0
hsa-let-7d,ENSG00000143815,1.0
hsa-let-7e,ENSG00000143815,1.0
hsa-let-7g,ENSG00000143815,1.0
hsa-let-7i,ENSG00000143815,1.0
hsa-let-7b,ENSG00000196233,1.0
hsa-let-7c,ENSG00000196233,1.0
hsa-let-7d,ENSG00000196233,1.0
hsa-let-7e,ENSG00000196233,1.0
hsa-let-7g,ENSG00000196233,1.0
hsa-let-7i,ENSG00000196233,1.0
hsa-let-7b,ENSG00000104660,1.0
hsa-let-7c,ENSG00000104660,1.0
hsa-let-7d,ENSG00000104660,1.0
hsa-let-7e,ENSG00000104660,1.0
hsa-let-7g,ENSG00000104660,1.0
hsa-let-7i,ENSG00000104660,1.0
hsa-let-7b,ENSG00000205213,1.0
hsa-let-7c,ENSG00000205213,1.0
hsa-let-7d,ENSG00000205213,1.0
hsa-let-7e,ENSG00000205213,1.0
hsa-let-7g,ENSG00000205213,1.0
hsa-let-7i,ENSG00000205213,1.0
hsa-let-7b,ENSG00000175536,1.0
hsa-let-7c,ENSG00000175536,1.0
hsa-let-7d,ENSG00000175536,1.0
hsa-let-7e,ENSG00000175536,1.0
hsa-let-7g,ENSG00000175536,1.0
hsa-let-7i,ENSG00000175536,1.0
hsa-let-7b,ENSG00000170500,1.0
hsa-let-7c,ENSG00000170500,1.0
hsa-let-7d,ENSG00000170500,1.0
hsa-let-7e,ENSG00000170500,1.0
hsa-let-7g,ENSG00000170500,1.0
hsa-let-7i,ENSG00000170500,1.0
hsa-let-7b,ENSG00000087253,1.0
hsa-let-7c,ENSG00000087253,1.0
hsa-let-7d,ENSG00000087253,1.0
hsa-let-7e,ENSG00000087253,1.0
hsa-let-7g,ENSG00000087253,1.0
hsa-let-7i,ENSG00000087253,1.0
hsa-let-7b,ENSG00000123684,1.0
hsa-let-7c,ENSG00000123684,1.0
hsa-let-7d,ENSG00000123684,1.0
hsa-let-7e,ENSG00000123684,1.0
hsa-let-7g,ENSG00000123684,1.0
hsa-let-7i,ENSG00000123684,1.0
hsa-let-7b,ENSG00000173621,1.0
hsa-let-7c,ENSG00000173621,1.0
hsa-let-7d,ENSG00000173621,1.0
hsa-let-7e,ENSG00000173621,1.0
hsa-let-7g,ENSG00000173621,1.0
hsa-let-7i,ENSG00000173621,1.0
hsa-let-7b,ENSG00000198799,1.0
hsa-let-7c,ENSG00000198799,1.0
hsa-let-7d,ENSG00000198799,1.0
hsa-let-7e,ENSG00000198799,1.0
hsa-let-7g,ENSG00000198799,1.0
hsa-let-7i,ENSG00000198799,1.0
hsa-let-7b,ENSG00000139263,1.0
hsa-let-7c,ENSG00000139263,1.0
hsa-let-7d,ENSG00000139263,1.0
hsa-let-7e,ENSG00000139263,1.0
hsa-let-7g,ENSG00000139263,1.0
hsa-let-7i,ENSG00000139263,1.0
hsa-let-7b,ENSG00000198812,1.0
hsa-let-7c,ENSG00000198812,1.0
hsa-let-7d,ENSG00000198812,1.0
hsa-let-7e,ENSG00000198812,1.0
hsa-let-7g,ENSG00000198812,1.0
hsa-let-7i,ENSG00000198812,1.0
hsa-let-7b,ENSG00000163428,1.0
hsa-let-7c,ENSG00000163428,1.0
hsa-let-7d,ENSG00000163428,1.0
hsa-let-7e,ENSG00000163428,1.0
hsa-let-7g,ENSG00000163428,1.0
hsa-let-7i,ENSG00000163428,1.0
hsa-let-7b,ENSG00000108829,1.0
hsa-let-7c,ENSG00000108829,1.0
hsa-let-7d,ENSG00000108829,1.0
hsa-let-7e,ENSG00000108829,1.0
hsa-let-7g,ENSG00000108829,1.0
hsa-let-7i,ENSG00000108829,1.0
hsa-let-7b,ENSG00000197147,1.0
hsa-let-7c,ENSG00000197147,1.0
hsa-let-7d,ENSG00000197147,1.0
hsa-let-7e,ENSG00000197147,1.0
hsa-let-7g,ENSG00000197147,1.0
hsa-let-7i,ENSG00000197147,1.0
hsa-let-7b,ENSG00000124831,1.0
hsa-let-7c,ENSG00000124831,1.0
hsa-let-7d,ENSG00000124831,1.0
hsa-let-7e,ENSG00000124831,1.0
hsa-let-7g,ENSG00000124831,1.0
hsa-let-7i,ENSG00000124831,1.0
hsa-let-7b,ENSG00000083099,1.0
hsa-let-7c,ENSG00000083099,1.0
hsa-let-7d,ENSG00000083099,1.0
hsa-let-7e,ENSG00000083099,1.0
hsa-let-7g,ENSG00000083099,1.0
hsa-let-7i,ENSG00000083099,1.0
hsa-let-7b,ENSG00000196547,1.0
hsa-let-7c,ENSG00000196547,1.0
hsa-let-7d,ENSG00000196547,1.0
hsa-let-7e,ENSG00000196547,1.0
hsa-let-7g,ENSG00000196547,1.0
hsa-let-7i,ENSG00000196547,1.0
hsa-let-7b,ENSG00000076984,1.0
hsa-let-7c,ENSG00000076984,1.0
hsa-let-7d,ENSG00000076984,1.0
hsa-let-7e,ENSG00000076984,1.0
hsa-let-7g,ENSG00000076984,1.0
hsa-let-7i,ENSG00000076984,1.0
hsa-let-7b,ENSG00000095015,1.0
hsa-let-7c,ENSG00000095015,1.0
hsa-let-7d,ENSG00000095015,1.0
hsa-let-7e,ENSG00000095015,1.0
hsa-let-7g,ENSG00000095015,1.0
hsa-let-7i,ENSG00000095015,1.0
hsa-let-7b,ENSG00000198909,1.0
hsa-let-7c,ENSG00000198909,1.0
hsa-let-7d,ENSG00000198909,1.0
hsa-let-7e,ENSG00000198909,1.0
hsa-let-7g,ENSG00000198909,1.0
hsa-let-7i,ENSG00000198909,1.0
hsa-let-7b,ENSG00000011566,1.0
hsa-let-7c,ENSG00000011566,1.0
hsa-let-7d,ENSG00000011566,1.0
hsa-let-7e,ENSG00000011566,1.0
hsa-let-7g,ENSG00000011566,1.0
hsa-let-7i,ENSG00000011566,1.0
hsa-let-7b,ENSG00000168175,1.0
hsa-let-7c,ENSG00000168175,1.0
hsa-let-7d,ENSG00000168175,1.0
hsa-let-7e,ENSG00000168175,1.0
hsa-let-7g,ENSG00000168175,1.0
hsa-let-7i,ENSG00000168175,1.0
hsa-let-7b,ENSG00000069956,1.0
hsa-let-7c,ENSG00000069956,1.0
hsa-let-7d,ENSG00000069956,1.0
hsa-let-7e,ENSG00000069956,1.0
hsa-let-7g,ENSG00000069956,1.0
hsa-let-7i,ENSG00000069956,1.0
hsa-let-7b,ENSG00000175130,1.0
hsa-let-7c,ENSG00000175130,1.0
hsa-let-7d,ENSG00000175130,1.0
hsa-let-7e,ENSG00000175130,1.0
hsa-let-7g,ENSG00000175130,1.0
hsa-let-7i,ENSG00000175130,1.0
hsa-let-7b,ENSG00000247626,1.0
hsa-let-7c,ENSG00000247626,1.0
hsa-let-7d,ENSG00000247626,1.0
hsa-let-7e,ENSG00000247626,1.0
hsa-let-7g,ENSG00000247626,1.0
hsa-let-7i,ENSG00000247626,1.0
hsa-let-7b,ENSG00000015479,1.0
hsa-let-7c,ENSG00000015479,1.0
hsa-let-7d,ENSG00000015479,1.0
hsa-let-7e,ENSG00000015479,1.0
hsa-let-7g,ENSG00000015479,1.0
hsa-let-7i,ENSG00000015479,1.0
hsa-let-7b,ENSG00000088888,1.0
hsa-let-7c,ENSG00000088888,1.0
hsa-let-7d,ENSG00000088888,1.0
hsa-let-7e,ENSG00000088888,1.0
hsa-let-7g,ENSG00000088888,1.0
hsa-let-7i,ENSG00000088888,1.0
hsa-let-7b,ENSG00000076770,1.0
hsa-let-7c,ENSG00000076770,1.0
hsa-let-7d,ENSG00000076770,1.0
hsa-let-7e,ENSG00000076770,1.0
hsa-let-7g,ENSG00000076770,1.0
hsa-let-7i,ENSG00000076770,1.0
hsa-let-7b,ENSG00000137337;ENSG00000206481;ENSG00000224587;ENSG00000225589;ENSG00000228575;ENSG00000231135;ENSG00000234012;ENSG00000237095,1.0
hsa-let-7c,ENSG00000137337;ENSG00000206481;ENSG00000224587;ENSG00000225589;ENSG00000228575;ENSG00000231135;ENSG00000234012;ENSG00000237095,1.0
hsa-let-7d,ENSG00000137337;ENSG00000206481;ENSG00000224587;ENSG00000225589;ENSG00000228575;ENSG00000231135;ENSG00000234012;ENSG00000237095,1.0
hsa-let-7e,ENSG00000137337;ENSG00000206481;ENSG00000224587;ENSG00000225589;ENSG00000228575;ENSG00000231135;ENSG00000234012;ENSG00000237095,1.0
hsa-let-7g,ENSG00000137337;ENSG00000206481;ENSG00000224587;ENSG00000225589;ENSG00000228575;ENSG00000231135;ENSG00000234012;ENSG00000237095,1.0
hsa-let-7i,ENSG00000137337;ENSG00000206481;ENSG00000224587;ENSG00000225589;ENSG00000228575;ENSG00000231135;ENSG00000234012;ENSG00000237095,1.0
hsa-let-7b,ENSG00000198625,1.0
hsa-let-7c,ENSG00000198625,1.0
hsa-let-7d,ENSG00000198625,1.0
hsa-let-7e,ENSG00000198625,1.0
hsa-let-7g,ENSG00000198625,1.0
hsa-let-7i,ENSG00000198625,1.0
hsa-let-7b,ENSG00000169057,1.0
hsa-let-7c,ENSG00000169057,1.0
hsa-let-7d,ENSG00000169057,1.0
hsa-let-7e,ENSG00000169057,1.0
hsa-let-7g,ENSG00000169057,1.0
hsa-let-7i,ENSG00000169057,1.0
hsa-let-7b,ENSG00000118579,1.0
hsa-let-7c,ENSG00000118579,1.0
hsa-let-7d,ENSG00000118579,1.0
hsa-let-7e,ENSG00000118579,1.0
hsa-let-7g,ENSG00000118579,1.0
hsa-let-7i,ENSG00000118579,1.0
hsa-let-7b,ENSG00000133997,1.0
hsa-let-7c,ENSG00000133997,1.0
hsa-let-7d,ENSG00000133997,1.0
hsa-let-7e,ENSG00000133997,1.0
hsa-let-7g,ENSG00000133997,1.0
hsa-let-7i,ENSG00000133997,1.0
hsa-let-7b,ENSG00000159479,1.0
hsa-let-7c,ENSG00000159479,1.0
hsa-let-7d,ENSG00000159479,1.0
hsa-let-7e,ENSG00000159479,1.0
hsa-let-7g,ENSG00000159479,1.0
hsa-let-7i,ENSG00000159479,1.0
hsa-let-7b,ENSG00000081189,1.0
hsa-let-7c,ENSG00000081189,1.0
hsa-let-7d,ENSG00000081189,1.0
hsa-let-7e,ENSG00000081189,1.0
hsa-let-7g,ENSG00000081189,1.0
hsa-let-7i,ENSG00000081189,1.0
hsa-let-7b,ENSG00000134138,1.0
hsa-let-7c,ENSG00000134138,1.0
hsa-let-7d,ENSG00000134138,1.0
hsa-let-7e,ENSG00000134138,1.0
hsa-let-7g,ENSG00000134138,1.0
hsa-let-7i,ENSG00000134138,1.0
hsa-let-7b,ENSG00000254726,1.0
hsa-let-7c,ENSG00000254726,1.0
hsa-let-7d,ENSG00000254726,1.0
hsa-let-7e,ENSG00000254726,1.0
hsa-let-7g,ENSG00000254726,1.0
hsa-let-7i,ENSG00000254726,1.0
hsa-let-7b,ENSG00000198948,1.0
hsa-let-7c,ENSG00000198948,1.0
hsa-let-7d,ENSG00000198948,1.0
hsa-let-7e,ENSG00000198948,1.0
hsa-let-7g,ENSG00000198948,1.0
hsa-let-7i,ENSG00000198948,1.0
hsa-let-7b,ENSG00000164073,1.0
hsa-let-7c,ENSG00000164073,1.0
hsa-let-7d,ENSG00000164073,1.0
hsa-let-7e,ENSG00000164073,1.0
hsa-let-7g,ENSG00000164073,1.0
hsa-let-7i,ENSG00000164073,1.0
hsa-let-7b,ENSG00000131446,1.0
hsa-let-7c,ENSG00000131446,1.0
hsa-let-7d,ENSG00000131446,1.0
hsa-let-7e,ENSG00000131446,1.0
hsa-let-7g,ENSG00000131446,1.0
hsa-let-7i,ENSG00000131446,1.0
hsa-let-7b,ENSG00000071073,1.0
hsa-let-7c,ENSG00000071073,1.0
hsa-let-7d,ENSG00000071073,1.0
hsa-let-7e,ENSG00000071073,1.0
hsa-let-7g,ENSG00000071073,1.0
hsa-let-7i,ENSG00000071073,1.0
hsa-let-7b,ENSG00000101752,1.0
hsa-let-7c,ENSG00000101752,1.0
hsa-let-7d,ENSG00000101752,1.0
hsa-let-7e,ENSG00000101752,1.0
hsa-let-7g,ENSG00000101752,1.0
hsa-let-7i,ENSG00000101752,1.0
hsa-let-7b,ENSG00000243156,1.0
hsa-let-7c,ENSG00000243156,1.0
hsa-let-7d,ENSG00000243156,1.0
hsa-let-7e,ENSG00000243156,1.0
hsa-let-7g,ENSG00000243156,1.0
hsa-let-7i,ENSG00000243156,1.0
hsa-let-7b,ENSG00000204516;ENSG00000206449;ENSG00000224378;ENSG00000227772;ENSG00000231179;ENSG00000231372;ENSG00000234218;ENSG00000238289,1.0
hsa-let-7c,ENSG00000204516;ENSG00000206449;ENSG00000224378;ENSG00000227772;ENSG00000231179;ENSG00000231372;ENSG00000234218;ENSG00000238289,1.0
hsa-let-7d,ENSG00000204516;ENSG00000206449;ENSG00000224378;ENSG00000227772;ENSG00000231179;ENSG00000231372;ENSG00000234218;ENSG00000238289,1.0
hsa-let-7e,ENSG00000204516;ENSG00000206449;ENSG00000224378;ENSG00000227772;ENSG00000231179;ENSG00000231372;ENSG00000234218;ENSG00000238289,1.0
hsa-let-7g,ENSG00000204516;ENSG00000206449;ENSG00000224378;ENSG00000227772;ENSG00000231179;ENSG00000231372;ENSG00000234218;ENSG00000238289,1.0
hsa-let-7i,ENSG00000204516;ENSG00000206449;ENSG00000224378;ENSG00000227772;ENSG00000231179;ENSG00000231372;ENSG00000234218;ENSG00000238289,1.0
hsa-let-7b,ENSG00000167470,1.0
hsa-let-7c,ENSG00000167470,1.0
hsa-let-7d,ENSG00000167470,1.0
hsa-let-7e,ENSG00000167470,1.0
hsa-let-7g,ENSG00000167470,1.0
hsa-let-7i,ENSG00000167470,1.0
hsa-let-7b,ENSG00000164654,1.0
hsa-let-7c,ENSG00000164654,1.0
hsa-let-7d,ENSG00000164654,1.0
hsa-let-7e,ENSG00000164654,1.0
hsa-let-7g,ENSG00000164654,1.0
hsa-let-7i,ENSG00000164654,1.0
hsa-let-7b,ENSG00000128585,1.0
hsa-let-7c,ENSG00000128585,1.0
hsa-let-7d,ENSG00000128585,1.0
hsa-let-7e,ENSG00000128585,1.0
hsa-let-7g,ENSG00000128585,1.0
hsa-let-7i,ENSG00000128585,1.0
hsa-let-7b,ENSG00000078403,1.0
hsa-let-7c,ENSG00000078403,1.0
hsa-let-7d,ENSG00000078403,1.0
hsa-let-7e,ENSG00000078403,1.0
hsa-let-7g,ENSG00000078403,1.0
hsa-let-7i,ENSG00000078403,1.0
hsa-let-7b,ENSG00000146263,1.0
hsa-let-7c,ENSG00000146263,1.0
hsa-let-7d,ENSG00000146263,1.0
hsa-let-7e,ENSG00000146263,1.0
hsa-let-7g,ENSG00000146263,1.0
hsa-let-7i,ENSG00000146263,1.0
hsa-let-7b,ENSG00000070444,1.0
hsa-let-7c,ENSG00000070444,1.0
hsa-let-7d,ENSG00000070444,1.0
hsa-let-7e,ENSG00000070444,1.0
hsa-let-7g,ENSG00000070444,1.0
hsa-let-7i,ENSG00000070444,1.0
hsa-let-7b,ENSG00000061987,1.0
hsa-let-7c,ENSG00000061987,1.0
hsa-let-7d,ENSG00000061987,1.0
hsa-let-7e,ENSG00000061987,1.0
hsa-let-7g,ENSG00000061987,1.0
hsa-let-7i,ENSG00000061987,1.0
hsa-let-7b,ENSG00000079931,1.0
hsa-let-7c,ENSG00000079931,1.0
hsa-let-7d,ENSG00000079931,1.0
hsa-let-7e,ENSG00000079931,1.0
hsa-let-7g,ENSG00000079931,1.0
hsa-let-7i,ENSG00000079931,1.0
hsa-let-7b,ENSG00000107186,1.0
hsa-let-7c,ENSG00000107186,1.0
hsa-let-7d,ENSG00000107186,1.0
hsa-let-7e,ENSG00000107186,1.0
hsa-let-7g,ENSG00000107186,1.0
hsa-let-7i,ENSG00000107186,1.0
hsa-let-7b,ENSG00000108852,1.0
hsa-let-7c,ENSG00000108852,1.0
hsa-let-7d,ENSG00000108852,1.0
hsa-let-7e,ENSG00000108852,1.0
hsa-let-7g,ENSG00000108852,1.0
hsa-let-7i,ENSG00000108852,1.0
hsa-let-7b,ENSG00000124532,1.0
hsa-let-7c,ENSG00000124532,1.0
hsa-let-7d,ENSG00000124532,1.0
hsa-let-7e,ENSG00000124532,1.0
hsa-let-7g,ENSG00000124532,1.0
hsa-let-7i,ENSG00000124532,1.0
hsa-let-7b,ENSG00000065911,1.0
hsa-let-7c,ENSG00000065911,1.0
hsa-let-7d,ENSG00000065911,1.0
hsa-let-7e,ENSG00000065911,1.0
hsa-let-7g,ENSG00000065911,1.0
hsa-let-7i,ENSG00000065911,1.0
hsa-let-7b,ENSG00000150712,1.0
hsa-let-7c,ENSG00000150712,1.0
hsa-let-7d,ENSG00000150712,1.0
hsa-let-7e,ENSG00000150712,1.0
hsa-let-7g,ENSG00000150712,1.0
hsa-let-7i,ENSG00000150712,1.0
hsa-let-7b,ENSG00000116984,1.0
hsa-let-7c,ENSG00000116984,1.0
hsa-let-7d,ENSG00000116984,1.0
hsa-let-7e,ENSG00000116984,1.0
hsa-let-7g,ENSG00000116984,1.0
hsa-let-7i,ENSG00000116984,1.0
hsa-let-7b,ENSG00000129422,1.0
hsa-let-7c,ENSG00000129422,1.0
hsa-let-7d,ENSG00000129422,1.0
hsa-let-7e,ENSG00000129422,1.0
hsa-let-7g,ENSG00000129422,1.0
hsa-let-7i,ENSG00000129422,1.0
hsa-let-7b,ENSG00000177034,1.0
hsa-let-7c,ENSG00000177034,1.0
hsa-let-7d,ENSG00000177034,1.0
hsa-let-7e,ENSG00000177034,1.0
hsa-let-7g,ENSG00000177034,1.0
hsa-let-7i,ENSG00000177034,1.0
hsa-let-7b,ENSG00000176945;ENSG00000274843;ENSG00000275430;ENSG00000275501;ENSG00000276583;ENSG00000277753;ENSG00000278114;ENSG00000281630,1.0
hsa-let-7c,ENSG00000176945;ENSG00000274843;ENSG00000275430;ENSG00000275501;ENSG00000276583;ENSG00000277753;ENSG00000278114;ENSG00000281630,1.0
hsa-let-7d,ENSG00000176945;ENSG00000274843;ENSG00000275430;ENSG00000275501;ENSG00000276583;ENSG00000277753;ENSG00000278114;ENSG00000281630,1.0
hsa-let-7e,ENSG00000176945;ENSG00000274843;ENSG00000275430;ENSG00000275501;ENSG00000276583;ENSG00000277753;ENSG00000278114;ENSG00000281630,1.0
hsa-let-7g,ENSG00000176945;ENSG00000274843;ENSG00000275430;ENSG00000275501;ENSG00000276583;ENSG00000277753;ENSG00000278114;ENSG00000281630,1.0
hsa-let-7i,ENSG00000176945;ENSG00000274843;ENSG00000275430;ENSG00000275501;ENSG00000276583;ENSG00000277753;ENSG00000278114;ENSG00000281630,1.0
hsa-let-7b,ENSG00000145113;ENSG00000273822;ENSG00000273984;ENSG00000275164;ENSG00000276613;ENSG00000277585;ENSG00000278303;ENSG00000278468,1.0
hsa-let-7c,ENSG00000145113;ENSG00000273822;ENSG00000273984;ENSG00000275164;ENSG00000276613;ENSG00000277585;ENSG00000278303;ENSG00000278468,1.0
hsa-let-7d,ENSG00000145113;ENSG00000273822;ENSG00000273984;ENSG00000275164;ENSG00000276613;ENSG00000277585;ENSG00000278303;ENSG00000278468,1.0
